iso3,country,index,index_name,year,rank,date
JPN,Japan,WCR,IMD World Competitiveness Ranking,2017,26,2017-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2019,30,2019-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2020,34,2020-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2021,31,2021-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2022,34,2022-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2023,35,2023-01-01
JPN,Japan,WCR,IMD World Competitiveness Ranking,2024,38,2024-01-01
IND,India,WCR,IMD World Competitiveness Ranking,1997,41,1997-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2002,41,2002-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2007,27,2007-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2012,35,2012-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2017,45,2017-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2019,43,2019-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2020,43,2020-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2021,43,2021-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2022,37,2022-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2023,40,2023-01-01
IND,India,WCR,IMD World Competitiveness Ranking,2024,39,2024-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,1997,26,1997-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2002,23,2002-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2007,30,2007-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2012,39,2012-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2017,34,2017-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2019,36,2019-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2020,36,2020-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2021,39,2021-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2022,36,2022-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2023,36,2023-01-01
ESP,Spain,WCR,IMD World Competitiveness Ranking,2024,40,2024-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,1997,43,1997-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2002,45,2002-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2007,52,2007-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2012,34,2012-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2017,38,2017-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2019,38,2019-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2020,39,2020-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2021,47,2021-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2022,50,2022-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2023,43,2023-01-01
POL,Poland,WCR,IMD World Competitiveness Ranking,2024,41,2024-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,1997,39,1997-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2002,34,2002-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2007,42,2007-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2012,40,2012-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2017,44,2017-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2019,44,2019-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2020,44,2020-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2021,41,2021-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2022,41,2022-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2023,41,2023-01-01
ITA,Italy,WCR,IMD World Competitiveness Ranking,2024,42,2024-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2017,37,2017-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2019,41,2019-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2020,30,2020-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2021,33,2021-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2022,40,2022-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2023,45,2023-01-01
CYP,Cyprus,WCR,IMD World Competitiveness Ranking,2024,43,2024-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,1997,24,1997-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2002,22,2002-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2007,26,2007-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2012,28,2012-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2017,35,2017-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2019,42,2019-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2020,38,2020-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2021,44,2021-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2022,45,2022-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2023,44,2023-01-01
CHL,Chile,WCR,IMD World Competitiveness Ranking,2024,44,2024-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2017,40,2017-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2019,40,2019-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2020,41,2020-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2021,38,2021-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2022,35,2022-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2023,51,2023-01-01
LVA,Latvia,WCR,IMD World Competitiveness Ranking,2024,45,2024-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2002,35,2002-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2007,40,2007-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2012,51,2012-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2017,43,2017-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2019,37,2019-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2020,35,2020-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2021,40,2021-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2022,38,2022-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2023,42,2023-01-01
SVN,Slovenia,WCR,IMD World Competitiveness Ranking,2024,46,2024-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,1997,36,1997-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2002,36,2002-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2007,36,2007-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2012,58,2012-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2017,57,2017-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2019,58,2019-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2020,49,2020-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2021,46,2021-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2022,47,2022-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2023,49,2023-01-01
GRC,Greece,WCR,IMD World Competitiveness Ranking,2024,47,2024-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2007,37,2007-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2012,49,2012-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2017,56,2017-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2019,57,2019-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2020,58,2020-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2021,49,2021-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2022,56,2022-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2023,54,2023-01-01
JOR,Jordan,WCR,IMD World Competitiveness Ranking,2024,48,2024-01-01
PRI,Puerto Rico,WCR,IMD World Competitiveness Ranking,2024,49,2024-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2007,44,2007-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2012,53,2012-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2017,50,2017-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2019,49,2019-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2020,51,2020-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2021,48,2021-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2022,51,2022-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2023,48,2023-01-01
ROU,Romania,WCR,IMD World Competitiveness Ranking,2024,50,2024-01-01
USA,USA,WDCR,IMD World Digital Competitiveness Ranking,2023,1,2023-01-01
USA,USA,WDCR,IMD World Digital Competitiveness Ranking,2022,2,2022-01-01
USA,USA,WDCR,IMD World Digital Competitiveness Ranking,2021,1,2021-01-01
USA,USA,WDCR,IMD World Digital Competitiveness Ranking,2020,1,2020-01-01
USA,USA,WDCR,IMD World Digital Competitiveness Ranking,2019,1,2019-01-01
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,2023,2,2023-01-01
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,2022,6,2022-01-01
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,2021,7,2021-01-01
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,2020,7,2020-01-01
NLD,Netherlands,WDCR,IMD World Digital Competitiveness Ranking,2019,6,2019-01-01
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,2023,3,2023-01-01
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,2022,4,2022-01-01
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,2021,5,2021-01-01
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,2020,2,2020-01-01
SGP,Singapore,WDCR,IMD World Digital Competitiveness Ranking,2019,2,2019-01-01
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,2023,4,2023-01-01
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,2022,1,2022-01-01
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,2021,4,2021-01-01
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,2020,3,2020-01-01
DNK,Denmark,WDCR,IMD World Digital Competitiveness Ranking,2019,4,2019-01-01
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,2023,5,2023-01-01
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,2022,5,2022-01-01
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,2021,6,2021-01-01
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,2020,6,2020-01-01
CHE,Switzerland,WDCR,IMD World Digital Competitiveness Ranking,2019,5,2019-01-01
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,2023,6,2023-01-01
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,2022,8,2022-01-01
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,2021,12,2021-01-01
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,2020,8,2020-01-01
KOR,Korea Rep.,WDCR,IMD World Digital Competitiveness Ranking,2019,10,2019-01-01
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,2023,7,2023-01-01
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,2022,3,2022-01-01
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,2021,3,2021-01-01
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,2020,4,2020-01-01
SWE,Sweden,WDCR,IMD World Digital Competitiveness Ranking,2019,3,2019-01-01
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,2023,8,2023-01-01
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,2022,7,2022-01-01
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,2021,11,2021-01-01
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,2020,10,2020-01-01
FIN,Finland,WDCR,IMD World Digital Competitiveness Ranking,2019,7,2019-01-01
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,2023,9,2023-01-01
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,2022,11,2022-01-01
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,2021,8,2021-01-01
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,2020,11,2020-01-01
TWN,"Taiwan, China",WDCR,IMD World Digital Competitiveness Ranking,2019,13,2019-01-01
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,2023,10,2023-01-01
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,2022,9,2022-01-01
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,2021,2,2021-01-01
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,2020,5,2020-01-01
HKG,Hong Kong SAR,WDCR,IMD World Digital Competitiveness Ranking,2019,8,2019-01-01
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,2023,11,2023-01-01
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,2022,10,2022-01-01
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,2021,13,2021-01-01
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,2020,12,2020-01-01
CAN,Canada,WDCR,IMD World Digital Competitiveness Ranking,2019,11,2019-01-01
ARE,UAE,WDCR,IMD World Digital Competitiveness Ranking,2023,12,2023-01-01
ARE,UAE,WDCR,IMD World Digital Competitiveness Ranking,2022,13,2022-01-01
ARE,UAE,WDCR,IMD World Digital Competitiveness Ranking,2021,10,2021-01-01
ARE,UAE,WDCR,IMD World Digital Competitiveness Ranking,2020,14,2020-01-01
ARE,UAE,WDCR,IMD World Digital Competitiveness Ranking,2019,12,2019-01-01
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,2023,13,2023-01-01
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,2022,15,2022-01-01
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,2021,17,2021-01-01
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,2020,19,2020-01-01
ISR,Israel,WDCR,IMD World Digital Competitiveness Ranking,2019,16,2019-01-01
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,2023,14,2023-01-01
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,2022,12,2022-01-01
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,2021,9,2021-01-01
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,2020,9,2020-01-01
NOR,Norway,WDCR,IMD World Digital Competitiveness Ranking,2019,9,2019-01-01
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,2023,15,2023-01-01
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,2022,23,2022-01-01
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,2021,26,2021-01-01
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,2020,25,2020-01-01
BEL,Belgium,WDCR,IMD World Digital Competitiveness Ranking,2019,25,2019-01-01
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,2023,16,2023-01-01
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,2022,14,2022-01-01
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,2021,20,2021-01-01
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,2020,15,2020-01-01
AUS,Australia,WDCR,IMD World Digital Competitiveness Ranking,2019,14,2019-01-01
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,2023,17,2023-01-01
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,2022,21,2022-01-01
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,2021,21,2021-01-01
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,2020,23,2020-01-01
ISL,Iceland,WDCR,IMD World Digital Competitiveness Ranking,2019,27,2019-01-01
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,2023,18,2023-01-01
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,2022,20,2022-01-01
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,2021,25,2021-01-01
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,2020,21,2020-01-01
EST,Estonia,WDCR,IMD World Digital Competitiveness Ranking,2019,29,2019-01-01
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,2023,19,2023-01-01
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,2022,17,2022-01-01
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,2021,15,2021-01-01
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,2020,16,2020-01-01
CHN,China,WDCR,IMD World Digital Competitiveness Ranking,2019,22,2019-01-01
GBR,United Kingdom,WDCR,IMD World Digital Competitiveness Ranking,2023,20,2023-01-01
GBR,United Kingdom,WDCR,IMD World Digital Competitiveness Ranking,2022,16,2022-01-01
GBR,United Kingdom,WDCR,IMD World Digital Competitiveness Ranking,2021,14,2021-01-01
GBR,United Kingdom,WDCR,IMD World Digital Competitiveness Ranking,2020,13,2020-01-01
GBR,United Kingdom,WDCR,IMD World Digital Competitiveness Ranking,2019,15,2019-01-01
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,2023,21,2023-01-01
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,2022,24,2022-01-01
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,2021,19,2021-01-01
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,2020,20,2020-01-01
IRL,Ireland,WDCR,IMD World Digital Competitiveness Ranking,2019,19,2019-01-01
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,2023,22,2023-01-01
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,2022,18,2022-01-01
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,2021,16,2021-01-01
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,2020,17,2020-01-01
AUT,Austria,WDCR,IMD World Digital Competitiveness Ranking,2019,20,2019-01-01
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,2023,23,2023-01-01
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,2022,19,2022-01-01
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,2021,18,2021-01-01
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,2020,18,2020-01-01
DEU,Germany,WDCR,IMD World Digital Competitiveness Ranking,2019,17,2019-01-01
CZE,Czech Republic,WDCR,IMD World Digital Competitiveness Ranking,2023,24,2023-01-01
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,2023,25,2023-01-01
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,2022,27,2022-01-01
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,2021,23,2021-01-01
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,2020,22,2020-01-01
NZL,New Zealand,WDCR,IMD World Digital Competitiveness Ranking,2019,18,2019-01-01
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,2023,26,2023-01-01
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,2022,30,2022-01-01
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,2021,22,2021-01-01
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,2020,28,2020-01-01
LUX,Luxembourg,WDCR,IMD World Digital Competitiveness Ranking,2019,21,2019-01-01
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,2023,27,2023-01-01
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,2022,22,2022-01-01
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,2021,24,2021-01-01
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,2020,24,2020-01-01
FRA,France,WDCR,IMD World Digital Competitiveness Ranking,2019,24,2019-01-01
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,2023,28,2023-01-01
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,2022,25,2022-01-01
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,2021,30,2021-01-01
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,2020,29,2020-01-01
LTU,Lithuania,WDCR,IMD World Digital Competitiveness Ranking,2019,30,2019-01-01
QAT,Qatar,WDCR,IMD World Digital Competitiveness Ranking,2023,29,2023-01-01
QAT,Qatar,WDCR,IMD World Digital Competitiveness Ranking,2022,26,2022-01-01
QAT,Qatar,WDCR,IMD World Digital Competitiveness Ranking,2021,29,2021-01-01
QAT,Qatar,WDCR,IMD World Digital Competitiveness Ranking,2020,30,2020-01-01
SAU,Saudi Arabia,WDCR,IMD World Digital Competitiveness Ranking,2023,30,2023-01-01
ESP,Spain,WDCR,IMD World Digital Competitiveness Ranking,2022,28,2022-01-01
ESP,Spain,WDCR,IMD World Digital Competitiveness Ranking,2019,28,2019-01-01
JPN,Japan,WDCR,IMD World Digital Competitiveness Ranking,2022,29,2022-01-01
JPN,Japan,WDCR,IMD World Digital Competitiveness Ranking,2021,28,2021-01-01
JPN,Japan,WDCR,IMD World Digital Competitiveness Ranking,2020,27,2020-01-01
JPN,Japan,WDCR,IMD World Digital Competitiveness Ranking,2019,23,2019-01-01
MYS,Malaysia,WDCR,IMD World Digital Competitiveness Ranking,2021,27,2021-01-01
MYS,Malaysia,WDCR,IMD World Digital Competitiveness Ranking,2020,26,2020-01-01
MYS,Malaysia,WDCR,IMD World Digital Competitiveness Ranking,2019,26,2019-01-01
ARE,United Arab Emirates,NECI,National Entrepreneurship Context Index (NECI),2023,1,2023-01-01
ARE,United Arab Emirates,NECI,National Entrepreneurship Context Index (NECI),2022,1,2022-01-01
ARE,United Arab Emirates,NECI,National Entrepreneurship Context Index (NECI),2021,1,2021-01-01
ARE,United Arab Emirates,NECI,National Entrepreneurship Context Index (NECI),2020,5,2020-01-01
ARE,United Arab Emirates,NECI,National Entrepreneurship Context Index (NECI),2019,5,2019-01-01
IND,India,NECI,National Entrepreneurship Context Index (NECI),2023,2,2023-01-01
IND,India,NECI,National Entrepreneurship Context Index (NECI),2022,4,2022-01-01
IND,India,NECI,National Entrepreneurship Context Index (NECI),2021,16,2021-01-01
IND,India,NECI,National Entrepreneurship Context Index (NECI),2020,4,2020-01-01
IND,India,NECI,National Entrepreneurship Context Index (NECI),2019,6,2019-01-01
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),2023,3,2023-01-01
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),2022,2,2022-01-01
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),2021,4,2021-01-01
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),2020,7,2020-01-01
SAU,Saudi Arabia,NECI,National Entrepreneurship Context Index (NECI),2019,17,2019-01-01
LTU,Lithuania,NECI,National Entrepreneurship Context Index (NECI),2023,4,2023-01-01
LTU,Lithuania,NECI,National Entrepreneurship Context Index (NECI),2022,6,2022-01-01
LTU,Lithuania,NECI,National Entrepreneurship Context Index (NECI),2021,5,2021-01-01
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),2023,5,2023-01-01
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),2022,10,2022-01-01
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),2021,8,2021-01-01
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),2020,8,2020-01-01
QAT,Qatar,NECI,National Entrepreneurship Context Index (NECI),2019,3,2019-01-01
EST,Estonia,NECI,National Entrepreneurship Context Index (NECI),2023,6,2023-01-01
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),2023,7,2023-01-01
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),2022,5,2022-01-01
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),2021,2,2021-01-01
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),2020,2,2020-01-01
NLD,Netherlands,NECI,National Entrepreneurship Context Index (NECI),2019,2,2019-01-01
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),2023,8,2023-01-01
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),2022,9,2022-01-01
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),2021,6,2021-01-01
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),2020,9,2020-01-01
KOR,Republic of Korea,NECI,National Entrepreneurship Context Index (NECI),2019,15,2019-01-01
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),2023,9,2023-01-01
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),2022,8,2022-01-01
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),2021,9,2021-01-01
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),2020,10,2020-01-01
CHE,Switzerland,NECI,National Entrepreneurship Context Index (NECI),2019,1,2019-01-01
CHN,China (PRC,NECI,National Entrepreneurship Context Index (NECI),2023,10,2023-01-01
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),2023,11,2023-01-01
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),2022,38,2022-01-01
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),2021,38,2021-01-01
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),2020,13,2020-01-01
OMN,Oman,NECI,National Entrepreneurship Context Index (NECI),2019,29,2019-01-01
FRA,France,NECI,National Entrepreneurship Context Index (NECI),2023,12,2023-01-01
FRA,France,NECI,National Entrepreneurship Context Index (NECI),2022,18,2022-01-01
FRA,France,NECI,National Entrepreneurship Context Index (NECI),2021,13,2021-01-01
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),2023,13,2023-01-01
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),2022,13,2022-01-01
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),2021,17,2021-01-01
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),2020,21,2020-01-01
LVA,Latvia,NECI,National Entrepreneurship Context Index (NECI),2019,20,2019-01-01
CAN,Canada,NECI,National Entrepreneurship Context Index (NECI),2023,14,2023-01-01
CAN,Canada,NECI,National Entrepreneurship Context Index (NECI),2022,16,2022-01-01
CAN,Canada,NECI,National Entrepreneurship Context Index (NECI),2021,15,2021-01-01
CAN,Canada,NECI,National Entrepreneurship Context Index (NECI),2019,14,2019-01-01
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),2023,15,2023-01-01
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),2022,23,2022-01-01
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),2021,32,2021-01-01
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),2020,22,2020-01-01
SVN,Slovenia,NECI,National Entrepreneurship Context Index (NECI),2019,30,2019-01-01
USA,United States,NECI,National Entrepreneurship Context Index (NECI),2023,16,2023-01-01
USA,United States,NECI,National Entrepreneurship Context Index (NECI),2022,15,2022-01-01
USA,United States,NECI,National Entrepreneurship Context Index (NECI),2021,11,2021-01-01
